experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
mert95m_l2center_cl_vocalsettech_scenario3,CL,L2Center,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.7309941649436951,0.6619080305099487,0.6668764352798462,0.7732967138290405
mert95m_l2center_cl_vocalsettech_scenario3,CL,L2Center,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.7822580933570862,0.7267189025878906,0.72021484375,0.8100367188453674
mert95m_l2center_cl_vocalsettech_scenario3,CL,L2Center,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.7083333134651184,0.679656982421875,0.6844946146011353,0.7546343803405762
mert95m_l2center_cl_vocalsettech_scenario3,CL,L2Center,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.611494243144989,0.6040318012237549,0.6118736267089844,0.6680764555931091

mert95m_cosinecenter_cl_vocalsettech_scenario2,CL,CosineCenter,VocalSetTech,0,belt-trill,belt-trill,0.8799999952316284,0.866310179233551,0.8630298376083374,0.8700000047683716
mert95m_cosinecenter_cl_vocalsettech_scenario2,CL,CosineCenter,VocalSetTech,1,vibrato-inhaled,belt-trill-vibrato-inhaled,0.6770186424255371,0.6941894888877869,0.7988954186439514,0.6604098081588745
mert95m_cosinecenter_cl_vocalsettech_scenario2,CL,CosineCenter,VocalSetTech,2,breathy-straight,belt-trill-vibrato-inhaled-breathy-straight,0.4503311216831207,0.472872644662857,0.6264119148254395,0.5233651995658875
mert95m_cosinecenter_cl_vocalsettech_scenario2,CL,CosineCenter,VocalSetTech,3,vocal_fry-lip_trill,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill,0.4839506149291992,0.493169218301773,0.6809870004653931,0.537131667137146
mert95m_cosinecenter_cl_vocalsettech_scenario2,CL,CosineCenter,VocalSetTech,4,spoken-trillo,belt-trill-vibrato-inhaled-breathy-straight-vocal_fry-lip_trill-spoken-trillo,0.3816092014312744,0.3806628584861755,0.5332554578781128,0.4646906554698944
mert95m_cosinecenter_cl_vocalsettech_scenario3,CL,CosineCenter,VocalSetTech,0,spoken-breathy,spoken-breathy,0.4181818068027496,0.3837535083293915,0.5675675868988037,0.6800000071525574
mert95m_cosinecenter_cl_vocalsettech_scenario3,CL,CosineCenter,VocalSetTech,1,straight-inhaled,spoken-breathy-straight-inhaled,0.4385964870452881,0.4223589301109314,0.5736607313156128,0.5703846216201782
mert95m_cosinecenter_cl_vocalsettech_scenario3,CL,CosineCenter,VocalSetTech,2,lip_trill-trillo,spoken-breathy-straight-inhaled-lip_trill-trillo,0.5282257795333862,0.5120424628257751,0.6315730810165405,0.6107692718505859
mert95m_cosinecenter_cl_vocalsettech_scenario3,CL,CosineCenter,VocalSetTech,3,vibrato-vocal_fry,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry,0.4055555462837219,0.3877243399620056,0.5151330232620239,0.5084056854248047
mert95m_cosinecenter_cl_vocalsettech_scenario3,CL,CosineCenter,VocalSetTech,4,trill-belt,spoken-breathy-straight-inhaled-lip_trill-trillo-vibrato-vocal_fry-trill-belt,0.3816092014312744,0.3806628584861755,0.5332554578781128,0.4646906852722168
mert95m_cosinecenter_cl_vocalsettech_scenario1,CL,CosineCenter,VocalSetTech,0,vibrato-straight,vibrato-straight,0.5460526347160339,0.5140619874000549,0.7346153855323792,0.6208791136741638
mert95m_cosinecenter_cl_vocalsettech_scenario1,CL,CosineCenter,VocalSetTech,1,belt-breathy,vibrato-straight-belt-breathy,0.4642857015132904,0.4648292660713196,0.6532132625579834,0.5070257782936096
mert95m_cosinecenter_cl_vocalsettech_scenario1,CL,CosineCenter,VocalSetTech,2,lip_trill-spoken,vibrato-straight-belt-breathy-lip_trill-spoken,0.469255656003952,0.4612965881824493,0.6214154958724976,0.5858031511306763
mert95m_cosinecenter_cl_vocalsettech_scenario1,CL,CosineCenter,VocalSetTech,3,inhaled-trill,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill,0.4484679698944092,0.4590837359428406,0.6216118931770325,0.5533633232116699
mert95m_cosinecenter_cl_vocalsettech_scenario1,CL,CosineCenter,VocalSetTech,4,trillo-vocal_fry,vibrato-straight-belt-breathy-lip_trill-spoken-inhaled-trill-trillo-vocal_fry,0.3816092014312744,0.3806628882884979,0.5332554578781128,0.4646906554698944
