experiment_name,experiment_type,experiment_subtype,train_dataset_name,train_task_number,train_task_name,task_name,Accuracy,F1 Score,Precision,Recall
mert95m_l2center_cl_vocalsetsinger_scenario1,CL,L2Center,VocalSetSinger,2,female5-female6-male5-male6,female1-female2-male1-male2-female3-female4-male3-male4-female5-female6-male5-male6,0.6241299510002136,0.6241299510002136,0.6241299510002136,0.6241299510002136
mert95m_l2center_cl_vocalsetsinger_scenario1,CL,L2Center,VocalSetSinger,3,female7-female8-male7-male8,female1-female2-male1-male2-female3-female4-male3-male4-female5-female6-male5-male6-female7-female8-male7-male8,0.5798611044883728,0.5798611044883728,0.5798611044883728,0.5798611044883728
mert95m_l2center_cl_vocalsetsinger_scenario1,CL,L2Center,VocalSetSinger,4,female9-male9-male10-male11,female1-female2-male1-male2-female3-female4-male3-male4-female5-female6-male5-male6-female7-female8-male7-male8-female9-male9-male10-male11,0.5611110925674438,0.5611110925674438,0.5611110925674438,0.5611110925674438
mert95m_l2center_cl_vocalsetsinger_scenario2,CL,L2Center,VocalSetSinger,0,female9-male3-female3-female1,female9-male3-female3-female1,0.7172414064407349,0.7172414064407349,0.7172414064407349,0.7172414064407349
mert95m_l2center_cl_vocalsetsinger_scenario2,CL,L2Center,VocalSetSinger,1,female8-male1-male9-female5,female9-male3-female3-female1-female8-male1-male9-female5,0.6366782188415527,0.6366782188415527,0.6366782188415527,0.6366782188415527
mert95m_l2center_cl_vocalsetsinger_scenario2,CL,L2Center,VocalSetSinger,2,female2-male8-female6-male6,female9-male3-female3-female1-female8-male1-male9-female5-female2-male8-female6-male6,0.6513761281967163,0.6513761281967163,0.6513761281967163,0.6513761281967163
mert95m_l2center_cl_vocalsetsinger_scenario2,CL,L2Center,VocalSetSinger,3,male7-male4-male2-female7,female9-male3-female3-female1-female8-male1-male9-female5-female2-male8-female6-male6-male7-male4-male2-female7,0.6006884574890137,0.6006884574890137,0.6006884574890137,0.6006884574890137
mert95m_l2center_cl_vocalsetsinger_scenario2,CL,L2Center,VocalSetSinger,4,male10-female4-male5-male11,female9-male3-female3-female1-female8-male1-male9-female5-female2-male8-female6-male6-male7-male4-male2-female7-male10-female4-male5-male11,0.5611110925674438,0.5611110925674438,0.5611110925674438,0.5611110925674438
mert95m_l2center_cl_vocalsetsinger_scenario3,CL,L2Center,VocalSetSinger,0,female8-male7-male8-female1,female8-male7-male8-female1,0.8194444179534912,0.8194444179534912,0.8194444179534912,0.8194444179534912
mert95m_l2center_cl_vocalsetsinger_scenario3,CL,L2Center,VocalSetSinger,1,male10-female7-male6-male1,female8-male7-male8-female1-male10-female7-male6-male1,0.7301037907600403,0.7301037907600403,0.7301037907600403,0.7301037907600403
mert95m_l2center_cl_vocalsetsinger_scenario3,CL,L2Center,VocalSetSinger,2,female9-female5-male9-female4,female8-male7-male8-female1-male10-female7-male6-male1-female9-female5-male9-female4,0.6425233483314514,0.6425233483314514,0.6425233483314514,0.6425233483314514
mert95m_l2center_cl_vocalsetsinger_scenario3,CL,L2Center,VocalSetSinger,3,female3-male4-male5-female6,female8-male7-male8-female1-male10-female7-male6-male1-female9-female5-male9-female4-female3-male4-male5-female6,0.5975610017776489,0.5975610017776489,0.5975610017776489,0.5975610017776489
mert95m_l2center_cl_vocalsetsinger_scenario3,CL,L2Center,VocalSetSinger,4,male11-female2-male2-male3,female8-male7-male8-female1-male10-female7-male6-male1-female9-female5-male9-female4-female3-male4-male5-female6-male11-female2-male2-male3,0.5611110925674438,0.5611110925674438,0.5611110925674438,0.5611110925674438

mert95m_cosinecenter_cl_vocalsetsinger_scenario2,CL,CosineCenter,VocalSetSinger,0,female9-male3-female3-female1,female9-male3-female3-female1,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
mert95m_cosinecenter_cl_vocalsetsinger_scenario2,CL,CosineCenter,VocalSetSinger,1,female8-male1-male9-female5,female9-male3-female3-female1-female8-male1-male9-female5,0.5017300844192505,0.5017300844192505,0.5017300844192505,0.5017300844192505
mert95m_cosinecenter_cl_vocalsetsinger_scenario2,CL,CosineCenter,VocalSetSinger,2,female2-male8-female6-male6,female9-male3-female3-female1-female8-male1-male9-female5-female2-male8-female6-male6,0.5137614607810974,0.5137614607810974,0.5137614607810974,0.5137614607810974
mert95m_cosinecenter_cl_vocalsetsinger_scenario2,CL,CosineCenter,VocalSetSinger,3,male7-male4-male2-female7,female9-male3-female3-female1-female8-male1-male9-female5-female2-male8-female6-male6-male7-male4-male2-female7,0.4371772706508636,0.4371772706508636,0.4371772706508636,0.4371772706508636
mert95m_cosinecenter_cl_vocalsetsinger_scenario2,CL,CosineCenter,VocalSetSinger,4,male10-female4-male5-male11,female9-male3-female3-female1-female8-male1-male9-female5-female2-male8-female6-male6-male7-male4-male2-female7-male10-female4-male5-male11,0.4111111164093017,0.4111111164093017,0.4111111164093017,0.4111111164093017
mert95m_cosinecenter_cl_vocalsetsinger_scenario1,CL,CosineCenter,VocalSetSinger,0,female1-female2-male1-male2,female1-female2-male1-male2,0.6780821681022644,0.6780821681022644,0.6780821681022644,0.6780821681022644
mert95m_cosinecenter_cl_vocalsetsinger_scenario1,CL,CosineCenter,VocalSetSinger,1,female3-female4-male3-male4,female1-female2-male1-male2-female3-female4-male3-male4,0.559440553188324,0.559440553188324,0.559440553188324,0.559440553188324
mert95m_cosinecenter_cl_vocalsetsinger_scenario1,CL,CosineCenter,VocalSetSinger,2,female5-female6-male5-male6,female1-female2-male1-male2-female3-female4-male3-male4-female5-female6-male5-male6,0.4988399147987366,0.4988399147987366,0.4988399147987366,0.4988399147987366
mert95m_cosinecenter_cl_vocalsetsinger_scenario1,CL,CosineCenter,VocalSetSinger,3,female7-female8-male7-male8,female1-female2-male1-male2-female3-female4-male3-male4-female5-female6-male5-male6-female7-female8-male7-male8,0.4392361044883728,0.4392361044883728,0.4392361044883728,0.4392361044883728
mert95m_cosinecenter_cl_vocalsetsinger_scenario1,CL,CosineCenter,VocalSetSinger,4,female9-male9-male10-male11,female1-female2-male1-male2-female3-female4-male3-male4-female5-female6-male5-male6-female7-female8-male7-male8-female9-male9-male10-male11,0.4111111164093017,0.4111111164093017,0.4111111164093017,0.4111111164093017
mert95m_cosinecenter_cl_vocalsetsinger_scenario3,CL,CosineCenter,VocalSetSinger,0,female8-male7-male8-female1,female8-male7-male8-female1,0.7291666865348816,0.7291666865348816,0.7291666865348816,0.7291666865348816
mert95m_cosinecenter_cl_vocalsetsinger_scenario3,CL,CosineCenter,VocalSetSinger,1,male10-female7-male6-male1,female8-male7-male8-female1-male10-female7-male6-male1,0.5743944644927979,0.5743944644927979,0.5743944644927979,0.5743944644927979
mert95m_cosinecenter_cl_vocalsetsinger_scenario3,CL,CosineCenter,VocalSetSinger,2,female9-female5-male9-female4,female8-male7-male8-female1-male10-female7-male6-male1-female9-female5-male9-female4,0.4672897160053253,0.4672897160053253,0.4672897160053253,0.4672897160053253
mert95m_cosinecenter_cl_vocalsetsinger_scenario3,CL,CosineCenter,VocalSetSinger,3,female3-male4-male5-female6,female8-male7-male8-female1-male10-female7-male6-male1-female9-female5-male9-female4-female3-male4-male5-female6,0.4250870943069458,0.4250870943069458,0.4250870943069458,0.4250870943069458
mert95m_cosinecenter_cl_vocalsetsinger_scenario3,CL,CosineCenter,VocalSetSinger,4,male11-female2-male2-male3,female8-male7-male8-female1-male10-female7-male6-male1-female9-female5-male9-female4-female3-male4-male5-female6-male11-female2-male2-male3,0.4111111164093017,0.4111111164093017,0.4111111164093017,0.4111111164093017
